CustomerID,purchase_frequency,total_revenue,total_quantity,last_purchase_date,first_purchase_date,unique_products,days_since_last_purchase,customer_lifespan_days,avg_order_value
12828,6,1018.71,494,2011-12-07,2011-08-01,46,2,127,169.78
12829,2,293.0,376,2011-01-07,2010-12-14,9,336,23,146.5
12830,6,6814.64,9848,2011-11-02,2011-06-21,13,37,134,1135.77
12831,1,215.05,135,2011-03-22,2011-03-22,9,261,0,215.05
12832,2,383.03,195,2011-11-07,2011-09-02,27,31,65,191.52
12833,1,417.38,156,2011-07-17,2011-07-17,24,144,0,417.38
12834,1,312.38,110,2011-03-02,2011-03-02,18,282,0,312.38
12836,4,2610.36,1062,2011-10-11,2011-02-01,148,58,252,652.59
12837,1,134.1,24,2011-06-19,2011-06-19,12,172,0,134.1
12838,2,671.95,355,2011-11-06,2010-12-01,115,33,340,335.98
12839,14,5591.42,3807,2011-12-07,2010-12-07,95,2,364,399.39
12840,4,2726.77,1511,2011-07-19,2011-04-27,67,143,82,681.69
12841,25,3991.58,2720,2011-12-05,2010-12-03,229,4,367,159.66
12842,2,1118.99,547,2011-09-30,2011-02-04,34,69,238,559.5
12843,8,1702.26,781,2011-10-05,2011-03-20,69,65,198,212.78
12844,2,325.96000000000004,125,2011-11-10,2011-08-01,47,28,101,162.98
12845,4,354.09,204,2011-03-17,2011-02-22,26,266,22,88.52
12847,1,843.64,873,2011-11-17,2011-11-17,72,21,0,843.64
12849,2,1010.29,597,2011-11-08,2011-03-16,47,30,237,505.14
12851,1,131.81,106,2011-09-04,2011-09-04,43,96,0,131.81
12852,1,311.55,149,2011-02-18,2011-02-18,17,294,0,311.55
12853,6,1957.1000000000001,800,2011-07-28,2011-01-28,66,134,181,326.18
12854,3,1316.25,626,2011-09-22,2011-01-25,95,78,239,438.75
12855,1,38.1,30,2010-12-02,2010-12-02,3,372,0,38.1
12856,6,2170.78,1076,2011-12-02,2011-10-07,155,7,55,361.8
12857,2,1106.4,343,2011-05-13,2011-02-10,37,210,91,553.2
12863,1,521.2,188,2011-10-18,2011-10-18,5,51,0,521.2
12864,1,147.12,216,2011-07-24,2011-07-24,3,137,0,147.12
12865,2,1568.23,925,2011-11-13,2011-08-08,86,25,97,784.12
12866,1,559.12,171,2011-03-01,2011-03-01,26,282,0,559.12
12867,7,4009.34,4284,2011-11-13,2010-12-14,240,25,333,572.76
12868,6,1607.0600000000002,928,2011-06-07,2010-12-01,72,185,187,267.84
12871,2,380.64,200,2011-09-16,2011-05-16,8,83,123,190.32
12872,2,599.97,319,2011-01-17,2010-12-09,58,326,38,299.98
12873,1,374.0,128,2011-03-02,2011-03-02,4,281,0,374.0
12875,2,343.2300000000001,2019,2011-07-19,2010-12-12,1,142,219,171.62
12876,2,2218.02,1941,2011-10-13,2011-05-27,67,57,138,1109.01
12877,12,1535.77,1178,2011-12-06,2010-12-16,100,3,354,127.98
12878,2,854.99,547,2011-04-17,2011-03-18,38,235,29,427.5
12879,3,573.22,370,2011-10-26,2011-09-09,7,44,47,191.07
12881,1,298.0,21,2011-03-09,2011-03-09,7,275,0,298.0
12882,2,1463.04,246,2011-11-30,2011-11-06,12,8,24,731.52
12883,4,703.47,196,2011-11-15,2011-09-11,39,24,64,175.87
12884,1,309.05,43,2011-09-12,2011-09-12,7,87,0,309.05
12885,3,1175.22,655,2011-10-07,2011-08-08,66,62,60,391.74
12886,2,1378.4,770,2011-10-03,2011-05-04,75,67,151,689.2
12888,2,354.12,76,2011-05-09,2011-03-29,4,213,41,177.06
12890,1,376.71999999999997,256,2011-11-15,2011-11-15,78,23,0,376.72
12891,3,331.0,950,2011-06-07,2011-02-20,2,185,107,110.33
12893,1,176.55,90,2011-11-09,2011-11-09,27,30,0,176.55
12895,2,372.8,210,2011-10-28,2011-09-14,22,41,44,186.4
12897,2,216.5,110,2011-05-19,2011-02-11,3,204,97,108.25
12901,28,17654.54,23075,2011-12-01,2011-03-14,30,8,261,630.52
12902,1,138.68,66,2011-03-20,2011-03-20,10,264,0,138.68
12904,2,496.06,294,2011-11-21,2011-06-20,59,17,154,248.03
12906,5,2919.81,1749,2011-11-28,2011-09-22,55,11,66,583.96
12908,2,750.0,1200,2011-06-16,2011-01-31,1,175,136,375.0
12909,5,2178.67,1280,2011-10-31,2011-03-31,78,39,213,435.73
12910,8,3075.04,1692,2011-11-16,2011-04-12,48,22,218,384.38
12912,5,1662.3,670,2011-12-07,2011-10-30,17,2,37,332.46
12913,5,2483.63,1419,2011-12-05,2010-12-06,37,4,363,496.73
12915,2,363.65,93,2011-07-14,2010-12-02,19,148,223,181.82
12916,4,2944.95,1083,2011-07-24,2011-01-23,53,138,181,736.24
12917,1,594.0,120,2011-08-03,2011-08-03,2,127,0,594.0
12919,6,1335.19,673,2011-12-01,2011-06-23,34,7,161,222.53
12920,1,162.78,128,2011-11-22,2011-11-22,27,16,0,162.78
12921,37,16587.09,9526,2011-11-30,2010-12-01,233,8,364,448.3
12922,1,405.38,370,2011-07-01,2011-07-01,28,160,0,405.38
12923,1,172.82,68,2011-10-06,2011-10-06,28,63,0,172.82
12924,4,933.7,481,2011-09-12,2011-01-16,22,87,239,233.42
12925,2,694.05,541,2011-12-05,2011-09-26,42,4,70,347.02
12928,5,2062.7000000000003,1472,2011-11-04,2010-12-15,59,34,323,412.54
12929,1,117.85,37,2011-02-01,2011-02-01,8,311,0,117.85
12930,2,415.8,252,2011-09-22,2011-06-21,20,77,93,207.9
12931,15,42055.96,28004,2011-11-18,2010-12-17,28,21,336,2803.73
12933,3,607.53,499,2011-11-15,2011-03-01,102,23,259,202.51
12935,7,2160.7,1853,2011-12-07,2011-01-24,80,1,317,308.67
12936,4,1063.9,559,2011-11-22,2011-09-22,56,16,61,265.98
12937,4,1504.27,1007,2011-11-24,2011-03-17,81,14,252,376.07
12938,1,114.14,140,2011-11-14,2011-11-14,9,25,0,114.14
12939,8,11581.8,4876,2011-10-06,2011-01-09,21,63,270,1447.72
12940,2,899.69,404,2011-10-16,2011-09-13,87,54,33,449.84
12942,3,675.6,198,2011-07-31,2010-12-09,68,130,234,225.2
12944,2,604.51,289,2011-11-04,2010-12-20,29,35,319,302.26
12945,1,462.95,165,2011-02-24,2011-02-24,23,287,0,462.95
12947,6,1603.99,1165,2011-07-19,2010-12-01,83,143,229,267.33
12948,7,2064.95,1080,2011-11-23,2011-03-20,82,15,248,294.99
12949,8,4167.22,2381,2011-11-09,2011-04-01,166,30,221,520.9
12950,3,1843.0,1380,2011-12-07,2011-11-15,13,1,21,614.33
12951,6,1064.07,503,2011-12-01,2011-01-13,53,8,322,177.34
12952,4,1387.79,653,2011-12-04,2011-09-22,64,5,72,346.95
12953,1,329.85,84,2011-11-30,2011-11-30,17,9,0,329.85
12955,11,4757.16,3664,2011-12-08,2011-03-17,81,0,266,432.47
12956,1,108.07,34,2011-02-06,2011-02-06,19,305,0,108.07
12957,8,4017.54,2549,2011-11-30,2011-01-04,208,9,329,502.19
12962,2,266.39,129,2011-12-02,2011-08-18,15,6,106,133.2
12963,8,1856.63,881,2011-12-01,2010-12-09,75,7,357,232.08
12965,1,769.8100000000001,282,2011-09-11,2011-09-11,108,88,0,769.81
12966,1,160.18,75,2011-11-30,2011-11-30,10,9,0,160.18
12967,2,1660.9,438,2010-12-16,2010-12-03,19,357,13,830.45
12968,1,135.95,73,2011-08-19,2011-08-19,5,111,0,135.95
12970,4,405.47,268,2011-12-02,2011-01-21,116,6,315,101.37
12971,86,11189.91,9289,2011-12-06,2010-12-02,94,3,368,130.12
12974,1,144.8,24,2011-05-26,2011-05-26,8,197,0,144.8
12976,1,738.6,561,2011-05-12,2011-05-12,22,211,0,738.6
12977,1,39.239999999999995,12,2011-07-06,2011-07-06,9,155,0,39.24
12980,9,7374.900000000001,886,2011-07-05,2010-12-16,6,157,200,819.43
12981,2,372.21999999999997,242,2011-11-10,2011-07-29,12,29,103,186.11
12982,1,390.54,288,2011-04-11,2011-04-11,28,242,0,390.54
12984,1,97.5,26,2011-11-21,2011-11-21,4,18,0,97.5
12985,2,1239.38,1533,2011-12-09,2011-11-11,73,0,27,619.69
12987,2,558.7,219,2011-09-27,2011-05-26,27,73,124,279.35
12988,1,505.82,126,2011-02-20,2011-02-20,75,291,0,505.82
12989,15,6924.110000000001,2943,2011-12-06,2010-12-10,41,2,361,461.61
12990,3,409.5,200,2011-11-08,2011-02-02,8,30,278,136.5
12991,2,503.76,405,2011-11-16,2011-08-19,31,22,89,251.88
12993,4,414.76,240,2011-11-16,2011-02-14,26,22,275,103.69
12994,3,974.4200000000001,459,2011-12-05,2011-03-16,52,3,264,324.81
12995,1,211.32,108,2011-09-15,2011-09-15,3,84,0,211.32
12997,4,1226.89,664,2011-11-17,2011-01-26,45,21,294,306.72
12999,3,455.88,342,2011-05-27,2011-04-08,25,195,49,151.96
13000,3,534.85,379,2011-08-25,2010-12-10,30,106,258,178.28
13001,13,9785.970000000001,5490,2011-12-05,2011-01-17,166,3,322,752.77
13002,1,120.94999999999999,73,2011-01-25,2011-01-25,7,317,0,120.95
13003,3,149.05,103,2011-08-26,2011-05-09,4,105,109,49.68
13004,18,5655.91,4822,2011-11-28,2010-12-17,277,11,346,314.22
13005,2,513.7,172,2011-06-19,2011-04-07,21,173,72,256.85
13006,1,81.57,55,2011-10-14,2011-10-14,4,55,0,81.57
13008,1,229.46999999999997,175,2011-01-20,2011-01-20,14,322,0,229.47
13011,1,50.550000000000004,13,2010-12-02,2010-12-02,3,371,0,50.55
13012,8,1646.8400000000001,820,2011-11-30,2011-02-18,67,8,285,205.86
13013,13,4810.9400000000005,2224,2011-12-08,2010-12-03,155,0,370,370.07
13014,10,3466.2799999999997,905,2011-11-29,2011-03-03,67,10,270,346.63
13015,5,3339.64,1609,2011-10-17,2011-04-04,156,52,195,667.93
13016,3,789.89,527,2011-09-27,2011-08-08,39,72,49,263.3
13017,1,204.0,48,2011-12-02,2011-12-02,1,6,0,204.0
13018,28,7277.7,5435,2011-11-23,2011-02-17,313,15,279,259.92
13021,9,2616.38,1352,2011-12-05,2010-12-16,101,3,354,290.71
13023,2,689.9,286,2011-10-06,2011-08-02,36,63,65,344.95
13026,5,975.36,1620,2011-12-08,2011-03-09,32,0,274,195.07
13027,6,6912.0,17280,2011-08-18,2010-12-20,6,113,240,1152.0
13028,2,661.3199999999999,798,2011-11-17,2011-10-25,40,22,22,330.66
13029,3,1247.5,134,2011-11-09,2010-12-21,8,30,322,415.83
13030,2,752.4399999999999,348,2011-11-28,2010-12-06,76,10,356,376.22
13032,2,1010.18,375,2011-10-18,2011-09-13,55,51,34,505.09
13033,1,190.55,83,2010-12-17,2010-12-17,11,356,0,190.55
13034,2,642.77,369,2011-10-16,2010-12-05,37,54,314,321.38
13035,2,921.88,644,2011-09-27,2011-03-24,23,73,186,460.94
13037,3,881.07,431,2011-07-24,2011-03-28,44,137,118,293.69
13038,3,908.46,360,2011-09-20,2011-02-22,24,79,210,302.82
13040,2,676.99,355,2011-12-01,2011-11-06,38,8,24,338.5
13043,1,516.42,254,2011-03-11,2011-03-11,13,272,0,516.42
13044,1,560.47,429,2011-02-21,2011-02-21,33,290,0,560.47
13045,1,305.28000000000003,221,2011-09-01,2011-09-01,18,98,0,305.28
13046,2,629.31,264,2011-11-09,2011-03-18,33,30,235,314.65
13047,10,3237.54,1391,2011-11-08,2010-12-01,106,31,342,323.75
13048,4,1819.41,1228,2011-11-25,2011-01-16,77,13,312,454.85
13049,2,656.6800000000001,268,2011-10-06,2011-01-25,14,63,253,328.34
13050,17,5836.86,3748,2011-11-25,2010-12-08,246,14,351,343.34
13052,1,348.15000000000003,222,2011-05-11,2011-05-11,18,211,0,348.15
13055,3,1214.41,894,2011-09-22,2011-05-10,74,77,135,404.8
13058,3,271.40000000000003,52,2011-11-15,2011-07-11,5,24,127,90.47
13059,1,183.4,35,2011-04-04,2011-04-04,8,249,0,183.4
13060,1,307.53,123,2011-03-31,2011-03-31,15,253,0,307.53
13061,1,248.61,107,2011-09-28,2011-09-28,10,71,0,248.61
13062,1,346.98,343,2011-06-01,2011-06-01,11,190,0,346.98
13064,4,1105.59,514,2011-11-27,2011-01-16,51,12,314,276.4
13065,1,205.86,74,2010-12-01,2010-12-01,14,372,0,205.86
13066,2,470.8,322,2011-11-15,2011-11-07,48,23,7,235.4
13067,1,115.46000000000001,32,2011-09-18,2011-09-18,14,81,0,115.46
13068,2,344.0,200,2011-11-29,2011-01-24,1,9,309,172.0
13069,24,4431.44,5873,2011-12-09,2010-12-05,281,0,368,184.64
13070,1,228.8,110,2011-05-31,2011-05-31,9,191,0,228.8
13072,1,177.15,69,2011-03-18,2011-03-18,7,266,0,177.15
13075,1,919.61,485,2011-08-02,2011-08-02,22,129,0,919.61
13077,4,728.02,862,2011-12-08,2010-12-08,99,0,365,182.0
13078,26,12627.94,5630,2011-12-06,2010-12-08,95,2,363,485.69
13079,5,220.10000000000002,62,2011-12-05,2011-07-22,2,3,136,44.02
13080,1,58.08,120,2011-06-13,2011-06-13,6,178,0,58.08
13081,11,28337.38,19068,2011-11-28,2010-12-03,503,11,359,2576.13
13082,9,3613.63,4324,2011-08-05,2011-01-05,63,125,212,401.51
13083,2,303.75,187,2011-12-05,2011-09-25,15,3,71,151.88
13085,2,416.08000000000004,216,2011-07-05,2011-02-17,17,157,137,208.04
13089,97,58762.08,31025,2011-12-07,2010-12-05,636,2,366,605.79
13090,14,8910.82,2263,2011-12-01,2010-12-02,98,8,364,636.49
13091,1,345.82,466,2011-11-11,2011-11-11,21,27,0,345.82
13092,5,477.83,279,2011-09-30,2010-12-15,19,70,288,95.57
13093,8,7832.47,3961,2011-03-09,2010-12-01,97,275,97,979.06
13094,12,1927.3200000000002,1716,2011-11-18,2010-12-06,4,20,347,160.61
13095,1,74.39999999999999,144,2011-09-30,2011-09-30,6,70,0,74.4
13097,10,6003.22,2360,2011-11-07,2010-12-14,214,32,327,600.32
13098,28,28882.44,15968,2011-12-08,2011-01-26,156,0,316,1031.52
13099,1,207.35999999999999,288,2011-09-01,2011-09-01,1,98,0,207.36
13101,1,101.19,113,2011-04-19,2011-04-19,8,233,0,101.19
13102,24,6424.09,4204,2011-12-08,2010-12-09,140,0,363,267.67
13103,1,243.94,82,2011-10-31,2011-10-31,8,39,0,243.94
13104,6,1098.48,504,2011-12-06,2010-12-20,14,2,351,183.08
13106,1,76.5,18,2011-07-29,2011-07-29,1,132,0,76.5
13107,4,1531.6200000000001,1293,2011-10-26,2011-01-10,54,43,289,382.9
13108,1,350.06,298,2010-12-02,2010-12-02,10,372,0,350.06
13109,2,786.54,520,2011-10-11,2011-07-05,41,59,97,393.27
13110,7,1488.67,388,2011-11-08,2011-02-01,109,30,279,212.67
13113,24,12245.960000000001,3045,2011-12-09,2010-12-08,95,0,365,510.25
13115,4,2294.78,1567,2011-11-28,2011-06-08,88,11,172,573.7
13116,1,501.14,291,2011-07-24,2011-07-24,30,137,0,501.14
13117,8,984.91,945,2011-11-18,2010-12-02,66,21,350,123.11
13118,5,1197.81,410,2011-11-20,2011-02-24,68,19,269,239.56
13120,1,30.599999999999998,12,2011-04-15,2011-04-15,1,238,0,30.6
13121,1,283.73,252,2011-03-15,2011-03-15,50,268,0,283.73
13122,2,922.39,585,2011-09-06,2011-04-13,54,93,146,461.2
13124,3,3756.33,2119,2011-09-11,2010-12-15,185,89,269,1252.11
13126,8,2099.64,2143,2011-12-05,2010-12-08,124,4,361,262.46
13127,1,259.17,127,2011-09-23,2011-09-23,15,77,0,259.17
13130,1,64.0,32,2011-09-06,2011-09-06,2,93,0,64.0
13131,3,1073.3,447,2011-11-16,2011-06-05,30,22,164,357.77
13132,1,77.3,20,2011-03-23,2011-03-23,3,261,0,77.3
13133,2,109.8,32,2011-03-11,2011-02-08,7,273,30,54.9
13134,4,1793.58,1059,2011-09-15,2011-04-13,94,85,154,448.4
13135,1,3096.0,4300,2011-05-27,2011-05-27,1,196,0,3096.0
13136,5,2607.61,1328,2011-10-14,2011-05-11,94,55,156,521.52
13137,8,3603.29,2204,2011-11-29,2011-02-04,345,10,298,450.41
13138,6,962.39,473,2011-11-17,2010-12-02,31,21,350,160.4
13139,7,5064.94,2425,2011-11-23,2011-03-25,132,15,243,723.56
13140,3,422.47,185,2011-08-23,2010-12-08,40,107,258,140.82
13141,5,2388.75,1548,2011-09-16,2011-01-28,113,84,230,477.75
13142,1,307.09,258,2011-11-20,2011-11-20,23,18,0,307.09
13144,1,110.95,21,2011-01-11,2011-01-11,3,332,0,110.95
13145,4,618.52,145,2011-10-31,2010-12-02,5,39,332,154.63
13146,1,228.91,154,2011-11-13,2011-11-13,16,25,0,228.91
13147,4,712.8000000000001,144,2011-11-29,2011-09-01,1,9,89,178.2
13148,12,3683.26,1965,2011-11-10,2010-12-10,231,28,335,306.94
13149,4,1676.06,1280,2011-11-25,2011-02-23,76,13,274,419.02
13151,1,1257.8700000000001,363,2011-02-17,2011-02-17,73,295,0,1257.87
13153,1,486.22,418,2011-12-04,2011-12-04,15,5,0,486.22
13155,4,971.76,497,2011-11-06,2010-12-06,67,32,335,242.94
13157,4,1741.22,1439,2011-10-21,2011-02-14,69,48,248,435.3
13158,4,1201.06,784,2011-09-06,2011-01-25,59,94,224,300.26
13159,4,1429.35,1058,2011-12-01,2011-08-16,114,8,106,357.34
13160,1,91.8,56,2011-11-17,2011-11-17,4,21,0,91.8
13161,1,112.75,29,2011-01-30,2011-01-30,8,312,0,112.75
13162,4,1688.29,1713,2011-08-09,2011-01-09,74,121,212,422.07
13165,2,1021.48,1376,2011-10-24,2010-12-23,40,45,305,510.74
13166,1,417.2,216,2011-03-01,2011-03-01,39,282,0,417.2
13167,4,791.33,785,2011-11-21,2011-07-19,51,18,125,197.83
13168,4,1299.59,670,2011-11-03,2011-01-25,102,35,281,324.9
13169,2,712.88,272,2011-10-07,2011-04-01,11,63,188,356.44
13170,1,108.81,141,2011-11-13,2011-11-13,29,26,0,108.81
13171,3,468.41,229,2011-11-18,2011-02-13,37,21,277,156.14
13173,2,353.65,277,2011-12-05,2010-12-07,41,3,363,176.82
13174,3,2742.82,1352,2011-11-23,2010-12-05,228,15,352,914.27
13176,1,481.49,448,2011-10-24,2011-10-24,66,45,0,481.49
13177,1,282.45,91,2011-10-06,2011-10-06,17,64,0,282.45
13178,11,5725.47,3570,2011-11-13,2010-12-14,95,25,334,520.5
13182,1,121.18,201,2011-10-25,2011-10-25,11,44,0,121.18
13183,9,3957.78,2208,2011-12-02,2011-01-09,51,7,326,439.75
13184,10,1668.95,1662,2011-11-25,2011-02-22,138,14,275,166.9
13185,1,71.4,12,2011-03-17,2011-03-17,1,267,0,71.4
13186,3,1575.89,820,2011-10-31,2011-08-03,69,39,89,525.3
13187,1,236.02,95,2011-01-06,2011-01-06,37,336,0,236.02
13188,1,114.60000000000001,25,2011-11-28,2011-11-28,2,10,0,114.6
13189,2,260.68,842,2011-11-21,2011-08-16,29,18,96,130.34
13192,2,911.94,595,2011-09-05,2011-05-18,57,94,109,455.97
13193,1,112.08,46,2011-10-09,2011-10-09,22,60,0,112.08
13194,1,60.7,26,2011-07-27,2011-07-27,3,135,0,60.7
13196,4,1797.78,1224,2011-11-28,2011-03-22,97,10,250,449.44
13198,6,3401.2400000000002,2648,2011-11-29,2010-12-13,199,9,351,566.87
13199,38,9817.12,6176,2011-12-06,2010-12-08,48,3,363,258.35
13200,4,870.09,516,2011-11-20,2011-08-05,42,18,107,217.52
13203,4,869.46,800,2011-11-30,2011-04-11,56,9,232,217.36
13207,2,250.26000000000002,130,2011-11-24,2011-07-12,7,14,135,125.13
13208,6,1217.65,803,2011-10-12,2011-02-03,124,58,250,202.94
13209,8,5891.61,4253,2011-11-09,2010-12-13,255,29,331,736.45
13210,1,353.48,316,2011-09-07,2011-09-07,22,93,0,353.48
13211,3,1095.42,834,2011-11-29,2010-12-13,45,9,350,365.14
13212,3,786.83,309,2011-11-20,2011-10-09,128,19,41,262.28
13213,5,1520.58,1360,2011-10-14,2011-05-24,82,56,142,304.12
13216,1,333.74,297,2011-03-17,2011-03-17,5,267,0,333.74
13217,3,533.98,262,2011-08-09,2011-07-06,3,121,34,177.99
13218,1,62.63999999999999,88,2011-08-04,2011-08-04,5,126,0,62.64
13220,4,819.2900000000001,196,2011-09-22,2011-04-17,18,77,158,204.82
13221,2,847.41,244,2011-04-13,2010-12-15,62,239,119,423.7
13223,2,163.20000000000002,88,2011-05-23,2011-04-21,5,199,31,81.6
13224,2,2155.95,1518,2011-10-10,2011-07-11,101,59,91,1077.97
13225,7,6463.84,3416,2011-12-06,2010-12-13,23,2,358,923.41
13226,1,108.21000000000001,80,2011-03-11,2011-03-11,16,272,0,108.21
13227,1,257.7,99,2011-05-22,2011-05-22,9,201,0,257.7
13228,1,358.0,200,2011-09-19,2011-09-19,2,80,0,358.0
13229,1,160.95,63,2011-04-28,2011-04-28,10,225,0,160.95
13230,14,2755.63,1638,2011-12-05,2010-12-09,393,3,360,196.83
13232,7,1328.35,773,2011-11-27,2011-04-10,147,12,230,189.76
13233,2,605.12,1004,2011-09-26,2011-01-07,43,73,261,302.56
13235,1,1031.07,441,2011-05-11,2011-05-11,53,211,0,1031.07
13236,2,744.85,416,2011-11-15,2011-08-25,34,24,82,372.42
13238,4,700.73,298,2011-11-22,2010-12-14,20,16,343,175.18
13239,1,329.56,327,2011-03-23,2011-03-23,21,261,0,329.56
13240,4,663.65,298,2011-09-04,2010-12-09,59,95,269,165.91
13242,3,270.40000000000003,130,2011-08-19,2011-05-10,12,111,101,90.13
13243,1,585.12,232,2011-05-20,2011-05-20,56,202,0,585.12
13244,1,121.74000000000001,38,2011-09-08,2011-09-08,27,92,0,121.74
13245,1,430.5,125,2011-10-20,2011-10-20,16,50,0,430.5
13246,6,1961.52,1587,2011-11-21,2011-01-13,110,17,312,326.92
13247,4,501.12,328,2011-11-22,2011-09-18,18,17,64,125.28
13248,2,465.68,305,2011-08-07,2011-06-03,25,124,64,232.84
13249,3,711.41,546,2011-09-08,2011-03-23,21,91,168,237.14
13253,2,1030.4,1572,2011-07-06,2011-01-04,35,156,182,515.2
13255,2,399.51,177,2011-11-30,2010-12-01,13,8,364,199.76
13258,3,672.83,282,2011-11-28,2011-05-18,28,11,193,224.28
13259,1,283.18,126,2011-10-09,2011-10-09,77,61,0,283.18
13260,1,557.62,142,2011-10-09,2011-10-09,8,60,0,557.62
13261,2,944.1,210,2011-03-16,2011-02-27,8,268,17,472.05
13262,1,200.29,125,2011-03-21,2011-03-21,11,262,0,200.29
13263,35,7436.93,4768,2011-12-08,2011-01-18,450,0,323,212.48
13265,5,2092.66,1740,2011-10-17,2011-03-11,66,52,220,418.53
13266,12,3834.2599999999998,4428,2011-11-28,2011-03-28,82,10,245,319.52
13267,19,4521.49,1969,2011-12-07,2010-12-08,88,2,364,237.97
13268,11,3174.75,3624,2011-11-22,2011-03-17,257,17,249,288.61
13269,15,5343.28,3513,2011-12-08,2010-12-05,177,0,368,356.22
13270,1,590.0,200,2010-12-08,2010-12-08,1,365,0,590.0
13271,1,211.49,240,2011-11-02,2011-11-02,79,36,0,211.49
13272,2,276.56,96,2011-11-08,2011-09-11,15,30,58,138.28
13273,1,138.98,153,2011-08-18,2011-08-18,16,112,0,138.98
13276,2,590.9300000000001,161,2011-10-07,2011-09-01,30,63,36,295.47
13277,4,258.4,176,2011-11-24,2011-07-29,5,15,117,64.6
13278,1,542.73,537,2011-10-30,2011-10-30,46,40,0,542.73
13279,1,137.75,73,2011-09-22,2011-09-22,9,77,0,137.75
13280,3,798.46,518,2011-08-09,2011-01-06,67,121,214,266.15
13282,3,1132.14,307,2011-11-21,2011-05-03,29,17,202,377.38
13283,2,93.66,90,2011-10-11,2011-06-07,7,59,125,46.83
13284,1,201.19,91,2011-01-13,2011-01-13,13,330,0,201.19
13285,4,2709.12,2051,2011-11-16,2011-02-22,157,22,266,677.28
13291,1,361.11,233,2011-07-07,2011-07-07,41,155,0,361.11
13292,2,578.9399999999999,347,2011-11-01,2011-02-28,29,38,245,289.47
13294,2,873.74,453,2011-06-03,2011-04-04,48,189,59,436.87
13295,1,201.20000000000002,82,2010-12-15,2010-12-15,10,359,0,201.2
13296,1,87.4,78,2011-07-25,2011-07-25,5,136,0,87.4
13297,4,2089.85,963,2011-12-02,2011-10-03,52,7,59,522.46
13298,1,360.0,96,2011-12-08,2011-12-08,2,0,0,360.0
13299,1,142.5,30,2011-03-16,2011-03-16,5,267,0,142.5
13300,1,371.89,203,2011-06-23,2011-06-23,20,168,0,371.89
13301,4,618.09,345,2011-08-28,2011-02-20,75,103,188,154.52
13302,1,63.75,5,2011-07-07,2011-07-07,1,154,0,63.75
13304,1,300.42,238,2010-12-23,2010-12-23,21,350,0,300.42
13305,10,2000.86,1232,2011-12-05,2010-12-02,50,3,368,200.09
13307,1,15.0,4,2011-08-11,2011-08-11,1,119,0,15.0
13308,3,1385.51,843,2011-11-17,2011-05-20,49,22,180,461.84
13309,5,1456.79,1544,2011-12-02,2011-02-04,82,6,301,291.36
13310,3,1132.03,587,2011-11-11,2011-01-19,65,27,296,377.34
13311,2,598.57,305,2011-12-05,2011-07-12,25,3,145,299.29
13313,5,1555.32,851,2011-11-17,2011-01-04,47,21,317,311.06
13314,3,775.94,560,2011-12-08,2011-09-27,55,1,72,258.65
13316,4,5732.93,5508,2011-11-02,2011-03-30,66,36,217,1433.23
13317,6,2273.68,1035,2011-10-04,2010-12-16,100,65,292,378.95
13318,3,640.76,304,2011-12-08,2011-11-02,14,0,36,213.59
13319,26,10845.550000000001,4724,2011-12-04,2010-12-09,209,4,360,417.14
13320,4,1532.2,1086,2011-09-22,2011-05-10,77,77,135,383.05
13321,2,567.36,372,2011-09-28,2011-09-14,10,71,14,283.68
13322,1,199.48000000000002,117,2011-11-22,2011-11-22,25,16,0,199.48
13323,5,787.85,175,2011-12-06,2011-09-16,6,2,81,157.57
13324,10,7121.95,5205,2011-11-03,2010-12-14,25,35,324,712.2
13325,1,675.3,240,2011-09-19,2011-09-19,12,81,0,675.3
13327,8,3627.77,1600,2011-11-01,2010-12-09,74,38,326,453.47
13328,1,1308.48,680,2011-01-27,2011-01-27,17,315,0,1308.48
13329,2,789.0,463,2011-11-08,2010-12-08,16,31,335,394.5
13330,3,1140.93,751,2011-09-08,2011-01-28,37,92,223,380.31
13332,1,350.9,179,2011-11-25,2011-11-25,21,13,0,350.9
13334,3,3502.32,1764,2011-09-18,2011-02-07,207,81,223,1167.44
13336,1,795.12,559,2011-09-23,2011-09-23,51,76,0,795.12
13338,1,487.02,256,2011-07-05,2011-07-05,19,157,0,487.02
13339,1,860.12,326,2011-05-23,2011-05-23,54,200,0,860.12
13340,7,10736.48,5770,2011-10-25,2011-03-08,128,44,231,1533.78
13341,1,775.85,301,2011-03-24,2011-03-24,42,260,0,775.85
13343,1,353.43,135,2011-06-15,2011-06-15,19,177,0,353.43
13344,3,2511.69,952,2011-10-03,2011-03-07,115,67,209,837.23
13345,1,389.5,141,2011-02-25,2011-02-25,20,287,0,389.5
13347,1,341.36,205,2011-09-30,2011-09-30,8,69,0,341.36
13348,1,233.76,136,2011-10-06,2011-10-06,14,63,0,233.76
13349,1,247.32,225,2011-11-29,2011-11-29,16,10,0,247.32
13350,2,979.12,287,2011-11-23,2011-09-21,36,15,63,489.56
13351,1,373.94,117,2011-10-04,2011-10-04,16,65,0,373.94
