CustomerID,segment,cluster,days_since_last_purchase,purchase_frequency,total_revenue,unique_products,avg_order_value,customer_lifespan_days
12980,VIP Customer,2,157,9,7374.900000000001,6,819.43,200
12981,Regular Customer,1,29,2,372.22,12,186.11,103
12982,Low Value Customer,0,242,1,390.54,28,390.54,0
12984,Regular Customer,1,18,1,97.5,4,97.5,0
12985,Regular Customer,1,0,2,1239.38,73,619.69,27
12987,Regular Customer,1,73,2,558.7,27,279.35,124
12988,Low Value Customer,0,291,1,505.82,75,505.82,0
12989,VIP Customer,2,2,15,6924.110000000001,41,461.61,361
12990,Regular Customer,1,30,3,409.5,8,136.5,278
12991,Regular Customer,1,22,2,503.76,31,251.88,89
12993,Regular Customer,1,22,4,414.76,26,103.69,275
12994,Regular Customer,1,3,3,974.42,52,324.81,264
12995,Regular Customer,1,84,1,211.32,3,211.32,0
12997,Regular Customer,1,21,4,1226.89,45,306.72,294
12999,Low Value Customer,0,195,3,455.88,25,151.96,49
13000,Regular Customer,1,106,3,534.85,30,178.28,258
13001,VIP Customer,2,3,13,9785.97,166,752.77,322
13002,Low Value Customer,0,317,1,120.95,7,120.95,0
13003,Regular Customer,1,105,3,149.05,4,49.68,109
13004,VIP Customer,2,11,18,5655.91,277,314.22,346
13005,Low Value Customer,0,173,2,513.7,21,256.85,72
13006,Regular Customer,1,55,1,81.57,4,81.57,0
13008,Low Value Customer,0,322,1,229.47,14,229.47,0
13011,Low Value Customer,0,371,1,50.55,3,50.55,0
13012,Regular Customer,1,8,8,1646.84,67,205.86,285
13013,VIP Customer,2,0,13,4810.9400000000005,155,370.07,370
13014,Regular Customer,1,10,10,3466.28,67,346.63,270
13015,Regular Customer,1,52,5,3339.64,156,667.93,195
13016,Regular Customer,1,72,3,789.89,39,263.3,49
13017,Regular Customer,1,6,1,204.0,1,204.0,0
13018,VIP Customer,2,15,28,7277.7,313,259.92,279
13021,Regular Customer,1,3,9,2616.38,101,290.71,354
13023,Regular Customer,1,63,2,689.9,36,344.95,65
13026,Regular Customer,1,0,5,975.36,32,195.07,274
13027,VIP Customer,2,113,6,6912.0,6,1152.0,240
13028,Regular Customer,1,22,2,661.3199999999999,40,330.66,22
13029,Regular Customer,1,30,3,1247.5,8,415.83,322
13030,Regular Customer,1,10,2,752.4399999999999,76,376.22,356
13032,Regular Customer,1,51,2,1010.18,55,505.09,34
13033,Low Value Customer,0,356,1,190.55,11,190.55,0
13034,Regular Customer,1,54,2,642.77,37,321.38,314
13035,Regular Customer,1,73,2,921.88,23,460.94,186
13037,Regular Customer,1,137,3,881.07,44,293.69,118
13038,Regular Customer,1,79,3,908.46,24,302.82,210
13040,Regular Customer,1,8,2,676.99,38,338.5,24
13043,Low Value Customer,0,272,1,516.42,13,516.42,0
13044,Low Value Customer,0,290,1,560.47,33,560.47,0
13045,Regular Customer,1,98,1,305.28000000000003,18,305.28,0
13046,Regular Customer,1,30,2,629.31,33,314.65,235
13047,Regular Customer,1,31,10,3237.54,106,323.75,342
13048,Regular Customer,1,13,4,1819.41,77,454.85,312
13049,Regular Customer,1,63,2,656.6800000000001,14,328.34,253
13050,VIP Customer,2,14,17,5836.86,246,343.34,351
13052,Low Value Customer,0,211,1,348.15000000000003,18,348.15,0
13055,Regular Customer,1,77,3,1214.41,74,404.8,135
13058,Regular Customer,1,24,3,271.40000000000003,5,90.47,127
13059,Low Value Customer,0,249,1,183.4,8,183.4,0
13060,Low Value Customer,0,253,1,307.53,15,307.53,0
13061,Regular Customer,1,71,1,248.61,10,248.61,0
13062,Low Value Customer,0,190,1,346.98,11,346.98,0
13064,Regular Customer,1,12,4,1105.59,51,276.4,314
13065,Low Value Customer,0,372,1,205.86,14,205.86,0
13066,Regular Customer,1,23,2,470.8,48,235.4,7
13067,Regular Customer,1,81,1,115.46,14,115.46,0
13068,Regular Customer,1,9,2,344.0,1,172.0,309
13069,VIP Customer,2,0,24,4431.44,281,184.64,368
13070,Low Value Customer,0,191,1,228.8,9,228.8,0
13072,Low Value Customer,0,266,1,177.15,7,177.15,0
13075,Regular Customer,1,129,1,919.61,22,919.61,0
13077,Regular Customer,1,0,4,728.02,99,182.0,365
13078,VIP Customer,2,2,26,12627.94,95,485.69,363
13079,Regular Customer,1,3,5,220.1,2,44.02,136
13080,Low Value Customer,0,178,1,58.08,6,58.08,0
13082,Regular Customer,1,125,9,3613.63,63,401.51,212
13083,Regular Customer,1,3,2,303.75,15,151.88,71
13085,Low Value Customer,0,157,2,416.08,17,208.04,137
13090,VIP Customer,2,8,14,8910.82,98,636.49,364
13091,Regular Customer,1,27,1,345.82,21,345.82,0
13092,Regular Customer,1,70,5,477.83,19,95.57,288
13093,VIP Customer,2,275,8,7832.47,97,979.06,97
13094,Regular Customer,1,20,12,1927.32,4,160.61,347
13095,Regular Customer,1,70,1,74.39999999999999,6,74.4,0
13097,VIP Customer,2,32,10,6003.22,214,600.32,327
13099,Regular Customer,1,98,1,207.36,1,207.36,0
13101,Low Value Customer,0,233,1,101.19,8,101.19,0
13102,VIP Customer,2,0,24,6424.09,140,267.67,363
13103,Regular Customer,1,39,1,243.94,8,243.94,0
13104,Regular Customer,1,2,6,1098.48,14,183.08,351
13106,Regular Customer,1,132,1,76.5,1,76.5,0
13107,Regular Customer,1,43,4,1531.62,54,382.9,289
13108,Low Value Customer,0,372,1,350.06,10,350.06,0
13109,Regular Customer,1,59,2,786.54,41,393.27,97
13110,Regular Customer,1,30,7,1488.67,109,212.67,279
13113,VIP Customer,2,0,24,12245.96,95,510.25,365
13115,Regular Customer,1,11,4,2294.78,88,573.7,172
13116,Low Value Customer,0,137,1,501.14,30,501.14,0
13117,Regular Customer,1,21,8,984.91,66,123.11,350
13118,Regular Customer,1,19,5,1197.81,68,239.56,269
13120,Low Value Customer,0,238,1,30.6,1,30.6,0
13121,Low Value Customer,0,268,1,283.73,50,283.73,0
13122,Regular Customer,1,93,2,922.39,54,461.2,146
13124,Regular Customer,1,89,3,3756.33,185,1252.11,269
13126,Regular Customer,1,4,8,2099.64,124,262.46,361
13127,Regular Customer,1,77,1,259.17,15,259.17,0
13130,Regular Customer,1,93,1,64.0,2,64.0,0
13131,Regular Customer,1,22,3,1073.3,30,357.77,164
13132,Low Value Customer,0,261,1,77.3,3,77.3,0
13133,Low Value Customer,0,273,2,109.8,7,54.9,30
13134,Regular Customer,1,85,4,1793.58,94,448.4,154
13135,Low Value Customer,0,196,1,3096.0,1,3096.0,0
13136,Regular Customer,1,55,5,2607.61,94,521.52,156
13137,Regular Customer,1,10,8,3603.29,345,450.41,298
13138,Regular Customer,1,21,6,962.39,31,160.4,350
13139,Regular Customer,1,15,7,5064.94,132,723.56,243
13140,Regular Customer,1,107,3,422.47,40,140.82,258
13141,Regular Customer,1,84,5,2388.75,113,477.75,230
13142,Regular Customer,1,18,1,307.09,23,307.09,0
13144,Low Value Customer,0,332,1,110.95,3,110.95,0
13145,Regular Customer,1,39,4,618.52,5,154.63,332
13146,Regular Customer,1,25,1,228.91,16,228.91,0
13147,Regular Customer,1,9,4,712.8000000000001,1,178.2,89
13148,VIP Customer,2,28,12,3683.26,231,306.94,335
13149,Regular Customer,1,13,4,1676.06,76,419.02,274
13151,Low Value Customer,0,295,1,1257.87,73,1257.87,0
13153,Regular Customer,1,5,1,486.22,15,486.22,0
13155,Regular Customer,1,32,4,971.76,67,242.94,335
13157,Regular Customer,1,48,4,1741.22,69,435.3,248
13158,Regular Customer,1,94,4,1201.06,59,300.26,224
13159,Regular Customer,1,8,4,1429.35,114,357.34,106
13160,Regular Customer,1,21,1,91.8,4,91.8,0
13161,Low Value Customer,0,312,1,112.75,8,112.75,0
13162,Regular Customer,1,121,4,1688.29,74,422.07,212
13165,Regular Customer,1,45,2,1021.48,40,510.74,305
13166,Low Value Customer,0,282,1,417.2,39,417.2,0
13167,Regular Customer,1,18,4,791.33,51,197.83,125
13168,Regular Customer,1,35,4,1299.59,102,324.9,281
13169,Regular Customer,1,63,2,712.88,11,356.44,188
13170,Regular Customer,1,26,1,108.81,29,108.81,0
13171,Regular Customer,1,21,3,468.41,37,156.14,277
13173,Regular Customer,1,3,2,353.65,41,176.82,363
13174,Regular Customer,1,15,3,2742.82,228,914.27,352
13176,Regular Customer,1,45,1,481.49,66,481.49,0
13177,Regular Customer,1,64,1,282.45,17,282.45,0
13178,VIP Customer,2,25,11,5725.47,95,520.5,334
13182,Regular Customer,1,44,1,121.18,11,121.18,0
13183,Regular Customer,1,7,9,3957.78,51,439.75,326
13184,Regular Customer,1,14,10,1668.95,138,166.9,275
13185,Low Value Customer,0,267,1,71.4,1,71.4,0
13186,Regular Customer,1,39,3,1575.89,69,525.3,89
13187,Low Value Customer,0,336,1,236.02,37,236.02,0
13188,Regular Customer,1,10,1,114.6,2,114.6,0
13189,Regular Customer,1,18,2,260.68,29,130.34,96
13192,Regular Customer,1,94,2,911.94,57,455.97,109
13193,Regular Customer,1,60,1,112.08,22,112.08,0
13194,Low Value Customer,0,135,1,60.7,3,60.7,0
13196,Regular Customer,1,10,4,1797.78,97,449.44,250
13198,Regular Customer,1,9,6,3401.24,199,566.87,351
13199,VIP Customer,2,3,38,9817.12,48,258.35,363
13200,Regular Customer,1,18,4,870.09,42,217.52,107
13203,Regular Customer,1,9,4,869.46,56,217.36,232
13207,Regular Customer,1,14,2,250.26,7,125.13,135
13208,Regular Customer,1,58,6,1217.65,124,202.94,250
13209,VIP Customer,2,29,8,5891.61,255,736.45,331
13210,Regular Customer,1,93,1,353.48,22,353.48,0
13211,Regular Customer,1,9,3,1095.42,45,365.14,350
13212,Regular Customer,1,19,3,786.83,128,262.28,41
13213,Regular Customer,1,56,5,1520.58,82,304.12,142
13216,Low Value Customer,0,267,1,333.74,5,333.74,0
13217,Regular Customer,1,121,3,533.98,3,177.99,34
13218,Regular Customer,1,126,1,62.63999999999999,5,62.64,0
13220,Regular Customer,1,77,4,819.2900000000001,18,204.82,158
13221,Low Value Customer,0,239,2,847.41,62,423.7,119
13223,Low Value Customer,0,199,2,163.20000000000002,5,81.6,31
13224,Regular Customer,1,59,2,2155.95,101,1077.97,91
13225,VIP Customer,2,2,7,6463.84,23,923.41,358
13226,Low Value Customer,0,272,1,108.21,16,108.21,0
13227,Low Value Customer,0,201,1,257.7,9,257.7,0
13228,Regular Customer,1,80,1,358.0,2,358.0,0
13229,Low Value Customer,0,225,1,160.95,10,160.95,0
13230,VIP Customer,2,3,14,2755.63,393,196.83,360
13232,Regular Customer,1,12,7,1328.35,147,189.76,230
13233,Regular Customer,1,73,2,605.12,43,302.56,261
13235,Low Value Customer,0,211,1,1031.07,53,1031.07,0
13236,Regular Customer,1,24,2,744.85,34,372.42,82
13238,Regular Customer,1,16,4,700.73,20,175.18,343
13239,Low Value Customer,0,261,1,329.56,21,329.56,0
13240,Regular Customer,1,95,4,663.65,59,165.91,269
13242,Regular Customer,1,111,3,270.40000000000003,12,90.13,101
13243,Low Value Customer,0,202,1,585.12,56,585.12,0
13244,Regular Customer,1,92,1,121.74,27,121.74,0
13245,Regular Customer,1,50,1,430.5,16,430.5,0
13246,Regular Customer,1,17,6,1961.52,110,326.92,312
13247,Regular Customer,1,17,4,501.12,18,125.28,64
13248,Regular Customer,1,124,2,465.68,25,232.84,64
13249,Regular Customer,1,91,3,711.41,21,237.14,168
13253,Low Value Customer,0,156,2,1030.4,35,515.2,182
13255,Regular Customer,1,8,2,399.51,13,199.76,364
13258,Regular Customer,1,11,3,672.83,28,224.28,193
13259,Regular Customer,1,61,1,283.18,77,283.18,0
13260,Regular Customer,1,60,1,557.62,8,557.62,0
13261,Low Value Customer,0,268,2,944.1,8,472.05,17
13262,Low Value Customer,0,262,1,200.29,11,200.29,0
13263,VIP Customer,2,0,35,7436.93,450,212.48,323
13265,Regular Customer,1,52,5,2092.66,66,418.53,220
13266,VIP Customer,2,10,12,3834.26,82,319.52,245
13267,VIP Customer,2,2,19,4521.49,88,237.97,364
13268,Regular Customer,1,17,11,3174.75,257,288.61,249
13269,VIP Customer,2,0,15,5343.28,177,356.22,368
13270,Low Value Customer,0,365,1,590.0,1,590.0,0
13271,Regular Customer,1,36,1,211.49,79,211.49,0
13272,Regular Customer,1,30,2,276.56,15,138.28,58
13273,Regular Customer,1,112,1,138.98,16,138.98,0
13276,Regular Customer,1,63,2,590.9300000000001,30,295.47,36
13277,Regular Customer,1,15,4,258.4,5,64.6,117
13278,Regular Customer,1,40,1,542.73,46,542.73,0
13279,Regular Customer,1,77,1,137.75,9,137.75,0
13280,Regular Customer,1,121,3,798.46,67,266.15,214
13282,Regular Customer,1,17,3,1132.14,29,377.38,202
13283,Regular Customer,1,59,2,93.66,7,46.83,125
13284,Low Value Customer,0,330,1,201.19,13,201.19,0
13285,Regular Customer,1,22,4,2709.12,157,677.28,266
13291,Low Value Customer,0,155,1,361.11,41,361.11,0
13292,Regular Customer,1,38,2,578.9399999999999,29,289.47,245
13294,Low Value Customer,0,189,2,873.74,48,436.87,59
13295,Low Value Customer,0,359,1,201.2,10,201.2,0
13296,Low Value Customer,0,136,1,87.4,5,87.4,0
13297,Regular Customer,1,7,4,2089.85,52,522.46,59
13298,Regular Customer,1,0,1,360.0,2,360.0,0
13299,Low Value Customer,0,267,1,142.5,5,142.5,0
13300,Low Value Customer,0,168,1,371.89,20,371.89,0
13301,Regular Customer,1,103,4,618.09,75,154.52,188
13302,Low Value Customer,0,154,1,63.75,1,63.75,0
13304,Low Value Customer,0,350,1,300.42,21,300.42,0
13305,Regular Customer,1,3,10,2000.86,50,200.09,368
13307,Regular Customer,1,119,1,15.0,1,15.0,0
13308,Regular Customer,1,22,3,1385.51,49,461.84,180
13309,Regular Customer,1,6,5,1456.79,82,291.36,301
13310,Regular Customer,1,27,3,1132.03,65,377.34,296
13311,Regular Customer,1,3,2,598.57,25,299.29,145
13313,Regular Customer,1,21,5,1555.32,47,311.06,317
13314,Regular Customer,1,1,3,775.94,55,258.65,72
13316,Regular Customer,1,36,4,5732.93,66,1433.23,217
13317,Regular Customer,1,65,6,2273.68,100,378.95,292
13318,Regular Customer,1,0,3,640.76,14,213.59,36
13319,VIP Customer,2,4,26,10845.55,209,417.14,360
13320,Regular Customer,1,77,4,1532.2,77,383.05,135
13321,Regular Customer,1,71,2,567.36,10,283.68,14
13322,Regular Customer,1,16,1,199.48,25,199.48,0
13323,Regular Customer,1,2,5,787.85,6,157.57,81
13324,VIP Customer,2,35,10,7121.95,25,712.2,324
13325,Regular Customer,1,81,1,675.3,12,675.3,0
13327,Regular Customer,1,38,8,3627.77,74,453.47,326
13328,Low Value Customer,0,315,1,1308.48,17,1308.48,0
13329,Regular Customer,1,31,2,789.0,16,394.5,335
13330,Regular Customer,1,92,3,1140.93,37,380.31,223
13332,Regular Customer,1,13,1,350.9,21,350.9,0
13334,Regular Customer,1,81,3,3502.32,207,1167.44,223
13336,Regular Customer,1,76,1,795.12,51,795.12,0
13338,Low Value Customer,0,157,1,487.02,19,487.02,0
13339,Low Value Customer,0,200,1,860.12,54,860.12,0
13340,VIP Customer,2,44,7,10736.48,128,1533.78,231
13341,Low Value Customer,0,260,1,775.85,42,775.85,0
13343,Low Value Customer,0,177,1,353.43,19,353.43,0
13344,Regular Customer,1,67,3,2511.69,115,837.23,209
13345,Low Value Customer,0,287,1,389.5,20,389.5,0
13347,Regular Customer,1,69,1,341.36,8,341.36,0
13348,Regular Customer,1,63,1,233.76,14,233.76,0
13349,Regular Customer,1,10,1,247.32,16,247.32,0
13350,Regular Customer,1,15,2,979.12,36,489.56,63
13351,Regular Customer,1,65,1,373.94,16,373.94,0
13352,Regular Customer,1,59,1,397.98,24,397.98,0
13354,Regular Customer,1,70,1,743.53,51,743.53,0
13355,Regular Customer,1,121,1,674.7,32,674.7,0
13356,Regular Customer,1,79,1,768.24,42,768.24,0
13357,Low Value Customer,0,256,1,609.4,85,609.4,0
13358,Low Value Customer,0,268,1,439.03,29,439.03,0
13359,Regular Customer,1,63,1,439.56,23,439.56,0
13362,Regular Customer,1,8,4,3090.74,128,772.68,278
13363,Regular Customer,1,17,2,992.5,47,496.25,26
13364,Regular Customer,1,70,1,134.95999999999998,10,134.96,0
13365,Regular Customer,1,33,2,2225.37,122,1112.68,184
13366,Regular Customer,1,49,1,56.16,1,56.16,0
13368,Low Value Customer,0,256,2,623.4,29,311.7,80
13369,Low Value Customer,0,365,1,308.28000000000003,14,308.28,0
13370,Low Value Customer,0,371,1,754.87,39,754.87,0
13372,Regular Customer,1,89,1,378.64,23,378.64,0
13373,Regular Customer,1,60,3,3312.25,135,1104.08,215
13375,Regular Customer,1,88,1,778.65,37,778.65,0
13376,Regular Customer,1,98,3,1019.76,45,339.92,135
13379,Regular Customer,1,25,3,572.56,85,190.85,110
13381,Regular Customer,1,31,6,3639.31,77,606.55,267
13382,Low Value Customer,0,280,1,222.99,15,222.99,0
13384,Regular Customer,1,30,7,4151.93,123,593.13,147
13385,Low Value Customer,0,329,1,534.57,35,534.57,0
13388,Regular Customer,1,130,2,677.1,35,338.55,0
13389,Regular Customer,1,10,3,797.96,50,265.99,221
13390,Regular Customer,1,74,1,544.08,13,544.08,0
13391,Low Value Customer,0,203,1,59.8,1,59.8,0
13394,Regular Customer,1,1,8,2520.02,124,315.0,308
13395,Low Value Customer,0,184,1,307.72,21,307.72,0
13396,Regular Customer,1,28,2,1360.99,42,680.5,290
13397,Regular Customer,1,72,5,1544.13,28,308.83,266
13398,Low Value Customer,0,191,1,457.34,26,457.34,0
13402,Regular Customer,1,126,2,621.23,32,310.62,244
13403,Regular Customer,1,17,1,75.0,3,75.0,0
13404,Regular Customer,1,0,2,252.49,11,126.24,211
13405,Regular Customer,1,73,3,572.451,25,190.82,243
13410,Regular Customer,1,23,5,1003.06,15,200.61,267
13411,Regular Customer,1,106,1,213.55,17,213.55,0
13414,Regular Customer,1,133,3,1390.5,23,463.5,162
13416,Regular Customer,1,43,2,712.5,11,356.25,37
13417,Regular Customer,1,4,2,640.83,26,320.42,200
13418,VIP Customer,2,11,18,6127.43,223,340.41,360
13419,Regular Customer,1,63,1,221.06,16,221.06,0
13420,Low Value Customer,0,149,2,159.85,8,79.92,20
13421,Regular Customer,1,39,2,1833.71,88,916.86,249
13422,Regular Customer,1,63,1,2626.3,127,2626.3,0
13425,Regular Customer,1,107,3,1624.21,66,541.4,186
13426,Regular Customer,1,0,10,3641.32,103,364.13,358
13427,Regular Customer,1,18,3,582.6,25,194.2,195
13428,Regular Customer,1,9,1,201.78,70,201.78,0
13429,Regular Customer,1,10,4,1006.8,55,251.7,64
13430,Regular Customer,1,18,2,679.45,48,339.72,67
13431,Regular Customer,1,66,2,1269.1,44,634.55,21
13434,Regular Customer,1,73,2,534.24,9,267.12,22
13435,Regular Customer,1,4,7,3809.89,68,544.27,183
13436,Regular Customer,1,1,1,196.89,12,196.89,0
13437,Regular Customer,1,13,7,3408.06,143,486.87,175
13439,Low Value Customer,0,254,1,283.71,54,283.71,0
13441,Regular Customer,1,91,1,296.64,13,296.64,0
13447,Regular Customer,1,22,3,1129.14,55,376.38,12
13448,Regular Customer,1,16,6,3534.69,137,589.12,357
13449,Regular Customer,1,23,1,291.88,19,291.88,0
13450,Regular Customer,1,26,6,2043.72,32,340.62,191
13451,Regular Customer,1,25,5,2898.26,315,579.65,308
13452,Low Value Customer,0,258,2,590.0,1,295.0,11
13453,Low Value Customer,0,165,2,356.98,16,178.49,123
13455,Regular Customer,1,24,2,1058.34,42,529.17,341
13456,Regular Customer,1,17,6,1766.72,43,294.45,189
13458,VIP Customer,2,6,14,9646.57,242,689.04,352
13460,Regular Customer,1,28,2,183.44,16,91.72,20
13461,Regular Customer,1,38,3,1445.0,14,481.67,124
13462,Low Value Customer,0,252,1,151.5,9,151.5,0
13464,Regular Customer,1,57,1,674.68,41,674.68,0
13466,Low Value Customer,0,183,1,307.9,17,307.9,0
13467,Regular Customer,1,10,2,1071.91,89,535.96,25
13468,VIP Customer,2,1,37,5704.97,184,154.19,371
13470,Regular Customer,1,98,2,165.0,7,82.5,15
13471,Regular Customer,1,0,4,2501.84,214,625.46,46
13473,Regular Customer,1,60,2,422.64,21,211.32,272
13474,Low Value Customer,0,235,1,226.84,59,226.84,0
13475,Low Value Customer,0,190,4,1431.78,64,357.94,107
13476,Low Value Customer,0,178,2,1238.47,56,619.24,102
13477,Regular Customer,1,37,6,1454.58,57,242.43,253
13479,Low Value Customer,0,200,2,300.95,14,150.48,33
13481,Regular Customer,1,45,5,1804.56,98,360.91,211
13482,Low Value Customer,0,231,1,184.64,11,184.64,0
13483,Regular Customer,1,65,1,140.34,10,140.34,0
13484,Low Value Customer,0,240,1,313.8,8,313.8,0
13485,Low Value Customer,0,232,1,454.24,23,454.24,0
13486,Regular Customer,1,77,3,1122.41,69,374.14,76
13487,Regular Customer,1,57,3,575.4,26,191.8,295
13488,VIP Customer,2,16,13,8968.31,271,689.87,350
13489,Regular Customer,1,104,4,449.52,11,112.38,189
13491,Regular Customer,1,51,10,1215.82,73,121.58,320
13492,Regular Customer,1,135,3,1269.84,38,423.28,78
13493,Low Value Customer,0,274,2,618.63,6,309.32,11
13494,Low Value Customer,0,311,1,316.26000000000005,18,316.26,0
13495,Regular Customer,1,7,5,2044.87,34,408.97,360
13496,Regular Customer,1,10,2,653.33,28,326.67,349
13497,Low Value Customer,0,282,2,348.05,19,174.02,85
13499,Regular Customer,1,17,5,1159.11,31,231.82,252
13500,Regular Customer,1,22,3,1166.77,60,388.92,99
13501,Low Value Customer,0,287,1,1340.32,52,1340.32,0
13502,Regular Customer,1,16,3,292.0,17,97.33,307
13503,Regular Customer,1,70,1,216.85,17,216.85,0
13504,Regular Customer,1,63,1,295.93,22,295.93,0
13505,Regular Customer,1,72,4,4393.63,182,1098.41,159
13506,Low Value Customer,0,315,2,458.52,26,229.26,53
13507,Regular Customer,1,2,4,2479.16,146,619.79,142
13508,Low Value Customer,0,243,1,110.97,12,110.97,0
13509,Regular Customer,1,8,7,979.72,27,139.96,275
13510,Regular Customer,1,0,4,1791.56,86,447.89,182
13512,Low Value Customer,0,260,1,251.21,15,251.21,0
13513,Regular Customer,1,126,1,205.1,10,205.1,0
13514,Regular Customer,1,73,1,152.20000000000002,4,152.2,0
13515,Regular Customer,1,72,4,891.12,50,222.78,175
13516,Regular Customer,1,20,3,1389.41,43,463.14,217
13517,Regular Customer,1,59,3,2128.42,125,709.47,120
13518,Regular Customer,1,85,1,627.16,36,627.16,0
13519,Regular Customer,1,77,1,122.75,8,122.75,0
13520,Regular Customer,1,58,6,3624.35,49,604.06,312
13521,Regular Customer,1,0,3,1071.73,313,357.24,8
13522,Regular Customer,1,29,1,125.8,5,125.8,0
13523,Regular Customer,1,32,5,3964.88,157,792.98,333
13524,Regular Customer,1,40,5,680.1800000000001,17,136.04,179
13525,Regular Customer,1,14,2,628.78,5,314.39,233
13527,Regular Customer,1,33,7,2242.36,153,320.34,293
13529,Regular Customer,1,78,2,307.76,15,153.88,125
13531,Low Value Customer,0,204,2,483.8,17,241.9,161
